Date,Open,High,Low,Close,Adj Close,Volume
2017-07-31,48.000000,48.299999,46.849998,47.049999,47.049999,49402
2017-08-01,46.650002,50.900002,44.000000,45.000000,45.000000,455070
2017-08-02,45.900002,45.900002,44.599998,44.750000,44.750000,31746
2017-08-03,45.400002,45.400002,42.049999,42.700001,42.700001,51308
2017-08-04,42.500000,42.549999,38.900002,40.549999,40.549999,284802
2017-08-07,41.000000,41.799999,40.099998,41.099998,41.099998,58879
2017-08-08,41.599998,41.799999,40.500000,40.950001,40.950001,38608
2017-08-09,41.500000,41.500000,37.700001,39.099998,39.099998,89005
2017-08-10,39.000000,39.849998,38.000000,39.150002,39.150002,53927
2017-08-11,36.500000,39.250000,36.500000,38.849998,38.849998,69235
2017-08-14,39.099998,39.799999,37.500000,38.950001,38.950001,40642
2017-08-16,39.250000,39.900002,39.000000,39.150002,39.150002,42970
2017-08-17,39.799999,39.799999,38.200001,38.700001,38.700001,38618
2017-08-18,39.299999,39.400002,36.500000,38.799999,38.799999,31340
2017-08-21,39.599998,39.599998,38.250000,38.500000,38.500000,14859
2017-08-22,38.549999,39.250000,37.549999,38.250000,38.250000,22625
2017-08-23,39.000000,39.000000,38.150002,38.750000,38.750000,11102
2017-08-24,38.099998,38.900002,38.049999,38.650002,38.650002,9809
2017-08-28,38.500000,38.900002,35.000000,36.799999,36.799999,49436
2017-08-29,37.049999,37.900002,35.000000,35.450001,35.450001,145720
2017-08-30,35.950001,36.200001,35.150002,35.500000,35.500000,48950
2017-08-31,35.849998,36.200001,35.099998,35.750000,35.750000,27692
2017-09-01,36.099998,40.700001,35.750000,39.450001,39.450001,244748
2017-09-04,40.799999,47.299999,39.700001,47.299999,47.299999,1407572
2017-09-05,50.500000,56.750000,50.500000,56.750000,56.750000,2430142
2017-09-06,58.000000,62.400002,57.900002,62.400002,62.400002,2312098
2017-09-07,66.900002,68.000000,63.500000,66.400002,66.400002,2106980
2017-09-08,67.699997,68.800003,61.099998,63.549999,63.549999,1012139
2017-09-11,63.200001,64.000000,57.599998,58.049999,58.049999,485774
2017-09-12,55.150002,58.500000,54.000000,54.950001,54.950001,549850
2017-09-13,54.250000,58.400002,53.200001,57.099998,57.099998,538052
2017-09-14,57.950001,57.950001,54.549999,56.049999,56.049999,50810
2017-09-15,53.349998,55.650002,53.349998,54.450001,54.450001,41426
2017-09-18,53.000000,54.900002,51.750000,52.250000,52.250000,71890
2017-09-19,52.500000,53.799999,51.549999,52.750000,52.750000,42536
2017-09-20,52.000000,53.000000,50.150002,50.549999,50.549999,51587
2017-09-21,51.500000,52.000000,50.000000,50.349998,50.349998,39056
2017-09-22,52.849998,52.849998,52.849998,52.849998,52.849998,40574
2017-09-25,55.450001,55.450001,55.450001,55.450001,55.450001,71616
2017-09-26,58.200001,58.200001,58.200001,58.200001,58.200001,33680
2017-09-27,61.099998,61.099998,61.099998,61.099998,61.099998,44033
2017-09-28,61.900002,63.950001,58.049999,62.599998,62.599998,364241
2017-09-29,62.500000,62.500000,59.500000,61.349998,61.349998,78474
2017-10-03,62.950001,62.950001,59.200001,60.000000,60.000000,59279
2017-10-04,60.000000,62.000000,58.500000,61.049999,61.049999,91787
2017-10-05,60.500000,64.099998,58.000000,62.750000,62.750000,131571
2017-10-06,62.799999,65.849998,62.799999,64.400002,64.400002,207413
2017-10-09,61.500000,67.599998,61.500000,67.599998,67.599998,111396
2017-10-10,69.000000,70.949997,66.500000,70.599998,70.599998,224406
2017-10-11,70.599998,74.099998,70.000000,73.400002,73.400002,216008
2017-10-12,74.099998,75.000000,69.750000,69.750000,69.750000,137687
2017-10-13,67.050003,69.400002,66.300003,66.550003,66.550003,143108
2017-10-16,69.699997,69.699997,63.250000,63.500000,63.500000,40522
2017-10-17,63.000000,63.900002,61.299999,62.400002,62.400002,54657
2017-10-18,63.950001,63.950001,61.400002,62.849998,62.849998,40358
2017-10-19,61.250000,64.900002,61.250000,63.299999,63.299999,18761
2017-10-23,64.000000,64.000000,61.000000,62.250000,62.250000,23034
2017-10-24,63.000000,65.000000,60.549999,62.549999,62.549999,44892
2017-10-25,62.549999,64.000000,61.000000,61.700001,61.700001,37665
2017-10-26,60.549999,63.450001,60.150002,61.950001,61.950001,32001
2017-10-27,60.150002,62.599998,60.000000,60.599998,60.599998,57078
2017-10-30,60.000000,60.599998,59.299999,59.799999,59.799999,18028
2017-10-31,59.099998,61.500000,59.000000,61.000000,61.000000,52706
2017-11-01,61.000000,63.799999,59.099998,60.849998,60.849998,21268
2017-11-02,62.950001,62.950001,59.599998,59.950001,59.950001,16057
2017-11-03,60.349998,60.950001,59.200001,59.799999,59.799999,15427
2017-11-06,61.650002,61.650002,58.500000,59.799999,59.799999,21203
2017-11-07,58.099998,61.299999,58.099998,59.500000,59.500000,14626
2017-11-08,59.500000,60.400002,58.099998,58.450001,58.450001,11498
2017-11-09,58.000000,58.849998,56.599998,57.549999,57.549999,24541
2017-11-10,58.950001,58.950001,55.349998,56.700001,56.700001,21414
2017-11-13,58.299999,58.299999,54.750000,56.349998,56.349998,37279
2017-11-14,57.000000,58.000000,53.549999,57.200001,57.200001,71539
2017-11-15,55.000000,57.500000,55.000000,56.000000,56.000000,25037
2017-11-16,55.000000,56.799999,54.000000,55.099998,55.099998,40928
2017-11-17,55.000000,56.000000,54.099998,54.549999,54.549999,16818
2017-11-20,56.799999,56.799999,52.200001,52.750000,52.750000,54332
2017-11-21,52.349998,53.000000,52.349998,52.700001,52.700001,39008
2017-11-22,52.799999,53.000000,52.299999,52.450001,52.450001,30855
2017-11-23,52.500000,52.799999,49.849998,49.849998,49.849998,83139
2017-11-24,50.900002,50.900002,47.400002,47.500000,47.500000,381503
2017-11-27,48.400002,48.400002,46.000000,46.599998,46.599998,113248
2017-11-28,47.000000,47.250000,45.549999,45.900002,45.900002,68383
2017-11-29,47.299999,47.299999,45.599998,46.150002,46.150002,71589
2017-11-30,46.299999,46.799999,45.299999,46.000000,46.000000,151473
2017-12-01,46.599998,46.599998,45.500000,45.650002,45.650002,43490
2017-12-04,46.250000,46.250000,43.500000,43.849998,43.849998,44975
2017-12-05,44.500000,45.950001,43.299999,44.299999,44.299999,66115
2017-12-06,45.599998,45.599998,43.849998,44.349998,44.349998,16076
2017-12-07,44.500000,45.450001,43.700001,43.900002,43.900002,84855
2017-12-08,45.450001,45.450001,43.700001,43.849998,43.849998,52871
2017-12-11,44.650002,44.650002,43.849998,44.000000,44.000000,36426
2017-12-12,44.049999,44.200001,43.650002,43.900002,43.900002,33937
2017-12-13,43.900002,44.200001,43.799999,44.099998,44.099998,32145
2017-12-14,44.000000,44.200001,43.599998,43.799999,43.799999,16282
2017-12-15,44.000000,44.400002,43.000000,43.450001,43.450001,50644
2017-12-18,43.000000,45.599998,42.000000,45.599998,45.599998,69778
2017-12-19,47.849998,47.849998,45.000000,45.299999,45.299999,391702
2017-12-20,46.000000,47.549999,46.000000,47.549999,47.549999,230287
2017-12-21,49.900002,49.900002,46.700001,47.900002,47.900002,186320
2017-12-22,48.099998,49.500000,47.150002,48.250000,48.250000,181907
2017-12-26,48.849998,50.650002,47.900002,50.599998,50.599998,561632
2017-12-27,51.000000,52.099998,48.099998,48.150002,48.150002,364684
2017-12-28,48.650002,48.650002,46.400002,46.799999,46.799999,131850
2017-12-29,47.049999,47.450001,45.099998,45.549999,45.549999,256055
2018-01-01,46.000000,47.500000,45.099998,45.599998,45.599998,105696
2018-01-02,45.599998,46.549999,44.900002,45.450001,45.450001,149198
2018-01-03,45.750000,47.000000,45.400002,46.250000,46.250000,80537
2018-01-04,46.799999,46.799999,45.200001,46.200001,46.200001,62788
2018-01-05,46.750000,46.750000,46.000000,46.650002,46.650002,72747
2018-01-08,46.950001,48.000000,46.299999,46.950001,46.950001,94656
2018-01-09,47.750000,49.000000,46.400002,48.099998,48.099998,104141
2018-01-10,48.099998,50.299999,48.000000,49.650002,49.650002,168563
2018-01-11,50.099998,52.099998,49.099998,50.599998,50.599998,172111
2018-01-12,52.000000,52.000000,48.799999,49.450001,49.450001,143767
2018-01-15,49.650002,50.900002,48.599998,49.150002,49.150002,69137
2018-01-16,49.849998,49.849998,47.000000,47.750000,47.750000,74830
2018-01-17,47.099998,47.799999,46.500000,47.099998,47.099998,48799
2018-01-18,47.049999,48.599998,45.500000,46.000000,46.000000,104115
2018-01-19,46.099998,46.950001,45.549999,45.900002,45.900002,46986
2018-01-22,46.599998,46.599998,44.750000,45.000000,45.000000,76434
2018-01-23,44.799999,47.250000,44.799999,46.400002,46.400002,76090
2018-01-24,47.000000,47.000000,45.049999,46.099998,46.099998,53809
2018-01-25,46.150002,47.200001,45.400002,46.250000,46.250000,63396
2018-01-29,47.299999,47.299999,44.349998,44.950001,44.950001,54204
2018-01-30,44.950001,45.599998,44.500000,44.750000,44.750000,26479
2018-01-31,44.700001,45.750000,42.549999,42.549999,42.549999,117275
2018-02-01,41.000000,42.900002,40.450001,41.900002,41.900002,151357
2018-02-02,41.200001,42.400002,40.049999,41.349998,41.349998,85667
2018-02-05,41.000000,42.500000,40.000000,41.849998,41.849998,63879
2018-02-06,40.950001,41.500000,40.099998,40.900002,40.900002,34753
2018-02-07,41.700001,42.900002,41.700001,42.900002,42.900002,21353
2018-02-08,44.400002,45.000000,43.099998,45.000000,45.000000,54055
2018-02-09,45.500000,47.200001,43.000000,46.849998,46.849998,139318
2018-02-12,46.849998,48.900002,46.000000,46.700001,46.700001,95948
2018-02-14,46.849998,47.500000,44.400002,44.650002,44.650002,58350
2018-02-15,44.099998,45.950001,44.099998,44.950001,44.950001,37407
2018-02-16,45.049999,46.299999,44.500000,44.799999,44.799999,62430
2018-02-19,44.400002,44.650002,43.099998,43.200001,43.200001,29998
2018-02-20,42.450001,43.900002,41.299999,42.099998,42.099998,62355
2018-02-21,42.150002,44.000000,42.150002,43.500000,43.500000,16529
2018-02-22,43.450001,43.450001,42.250000,42.599998,42.599998,12262
2018-02-23,42.500000,43.750000,42.500000,43.299999,43.299999,16278
2018-02-26,43.299999,43.950001,41.349998,43.549999,43.549999,17133
2018-02-27,43.299999,43.500000,41.500000,42.150002,42.150002,15822
2018-02-28,41.700001,43.200001,41.599998,42.700001,42.700001,14192
2018-03-01,42.799999,43.500000,42.250000,43.099998,43.099998,8726
2018-03-05,43.000000,45.250000,42.349998,44.650002,44.650002,31380
2018-03-06,44.049999,44.500000,43.200001,43.849998,43.849998,71948
2018-03-07,43.000000,43.000000,41.700001,41.799999,41.799999,34463
2018-03-08,41.799999,42.549999,39.799999,40.599998,40.599998,51055
2018-03-09,41.200001,42.599998,40.099998,42.250000,42.250000,47055
2018-03-12,44.000000,44.349998,42.000000,42.650002,42.650002,25489
2018-03-13,42.200001,44.200001,42.200001,43.250000,43.250000,29011
2018-03-14,42.799999,45.400002,42.000000,45.349998,45.349998,87448
2018-03-15,46.000000,46.900002,44.549999,45.299999,45.299999,40449
2018-03-16,44.950001,45.200001,43.599998,43.750000,43.750000,27058
2018-03-19,43.400002,44.650002,43.200001,43.500000,43.500000,50110
2018-03-20,43.250000,44.299999,42.599998,44.000000,44.000000,54348
2018-03-21,44.150002,45.500000,43.450001,43.900002,43.900002,48525
2018-03-22,43.400002,45.500000,43.400002,44.599998,44.599998,62589
2018-03-23,43.500000,43.849998,42.599998,43.250000,43.250000,25039
2018-03-26,43.250000,43.599998,41.500000,41.849998,41.849998,29282
2018-03-27,42.950001,43.000000,41.500000,42.049999,42.049999,54819
2018-03-28,42.000000,43.000000,39.950001,40.900002,40.900002,549990
2018-04-02,42.150002,42.900002,40.200001,42.900002,42.900002,55391
2018-04-03,42.900002,44.500000,42.750000,44.099998,44.099998,43366
2018-04-04,45.000000,46.000000,43.750000,44.750000,44.750000,47951
2018-04-05,45.000000,46.250000,45.000000,45.450001,45.450001,47277
2018-04-06,46.000000,46.000000,44.349998,44.900002,44.900002,13144
2018-04-09,44.849998,46.299999,44.450001,45.450001,45.450001,36512
2018-04-10,45.099998,46.000000,44.099998,44.500000,44.500000,16883
2018-04-11,44.950001,45.950001,44.099998,44.250000,44.250000,7385
2018-04-12,44.200001,45.500000,43.950001,44.299999,44.299999,10566
2018-04-13,43.650002,44.500000,43.500000,43.549999,43.549999,14912
2018-04-16,43.549999,44.099998,42.849998,43.450001,43.450001,13709
2018-04-17,43.500000,43.950001,42.849998,43.099998,43.099998,12736
2018-04-18,43.099998,43.500000,42.250000,43.049999,43.049999,9171
2018-04-19,42.750000,43.599998,42.400002,42.950001,42.950001,17351
2018-04-20,42.950001,43.000000,41.549999,42.049999,42.049999,15520
2018-04-23,41.549999,43.299999,41.549999,42.299999,42.299999,19047
2018-04-24,42.000000,43.200001,41.650002,42.500000,42.500000,13748
2018-04-25,42.099998,42.799999,41.650002,41.650002,41.650002,17701
2018-04-26,42.099998,42.099998,41.000000,41.099998,41.099998,20303
2018-04-27,42.000000,42.000000,41.099998,41.500000,41.500000,5593
2018-04-30,40.549999,41.700001,40.400002,40.799999,40.799999,19781
2018-05-02,41.500000,42.599998,40.000000,41.650002,41.650002,54149
2018-05-03,40.950001,41.799999,40.549999,40.950001,40.950001,15767
2018-05-04,40.650002,42.599998,40.150002,40.900002,40.900002,21398
2018-05-07,41.700001,41.900002,40.650002,41.250000,41.250000,12167
2018-05-08,41.900002,41.900002,40.849998,40.950001,40.950001,11304
2018-05-09,40.700001,41.299999,40.500000,40.799999,40.799999,5097
2018-05-10,40.700001,41.000000,40.000000,40.099998,40.099998,14167
2018-05-11,40.000000,40.900002,39.500000,39.849998,39.849998,21012
2018-05-14,39.099998,39.700001,36.549999,38.450001,38.450001,34595
2018-05-15,38.500000,38.900002,37.049999,38.349998,38.349998,11514
2018-05-16,37.849998,39.000000,37.400002,37.700001,37.700001,5501
2018-05-17,37.700001,40.849998,37.599998,40.549999,40.549999,22441
2018-05-18,40.000000,40.250000,38.500000,38.799999,38.799999,21155
2018-05-21,39.450001,39.450001,35.950001,36.250000,36.250000,35891
2018-05-22,36.450001,37.700001,36.400002,37.049999,37.049999,7412
2018-05-23,37.049999,40.549999,34.000000,36.000000,36.000000,74923
2018-05-24,36.599998,38.000000,36.599998,37.799999,37.799999,12966
2018-05-25,38.599998,38.599998,36.650002,37.799999,37.799999,7499
2018-05-28,38.849998,38.849998,35.900002,36.349998,36.349998,68151
2018-05-29,36.500000,37.900002,36.299999,36.650002,36.650002,18878
2018-05-30,37.000000,38.599998,35.750000,36.200001,36.200001,25484
2018-05-31,36.200001,36.750000,35.650002,36.049999,36.049999,15958
2018-06-01,36.000000,36.049999,34.650002,34.900002,34.900002,34097
2018-06-04,34.900002,36.099998,34.799999,35.250000,35.250000,27639
2018-06-05,35.250000,35.750000,32.000000,32.650002,32.650002,39636
2018-06-06,32.549999,33.900002,31.450001,32.950001,32.950001,14719
2018-06-07,33.000000,33.500000,31.500000,32.650002,32.650002,47499
2018-06-08,33.299999,34.250000,32.750000,33.549999,33.549999,27858
2018-06-11,34.200001,36.400002,34.000000,35.549999,35.549999,53998
2018-06-12,36.599998,36.799999,34.799999,34.950001,34.950001,26834
2018-06-13,35.950001,35.950001,33.299999,34.150002,34.150002,39874
2018-06-14,34.000000,34.950001,33.700001,34.000000,34.000000,20301
2018-06-15,34.000000,35.000000,33.700001,34.200001,34.200001,12481
2018-06-18,34.950001,34.950001,33.400002,33.950001,33.950001,12774
2018-06-19,33.549999,33.950001,32.500000,32.950001,32.950001,12927
2018-06-20,34.599998,34.599998,33.000000,33.150002,33.150002,17381
2018-06-21,33.000000,33.700001,32.099998,33.250000,33.250000,7384
2018-06-22,33.450001,33.450001,32.900002,33.099998,33.099998,5845
2018-06-25,32.349998,34.200001,32.349998,33.150002,33.150002,14823
